"","trt","date","deadm","deadf","lostm","lostf"
"721","Gno-16","42545",0,0,0,0
"722","Gno-17","42545",0,0,0,0
"723","Gno-18","42545",0,0,0,5
"724","Gno-19","42545",0,0,0,0
"725","7636-11","42545",0,0,0,0
"726","7636-12","42545",0,0,0,0
"727","7636-14","42545",0,0,0,0
"728","7636-15","42545",0,0,0,0
"729","7636-16","42545",0,0,0,0
"730","7636-17","42545",0,0,0,1
"731","7636-19","42545",0,0,0,0
"732","10862-11","42545",0,0,1,0
"733","10862-12","42545",0,0,0,0
"734","10862-13","42545",0,0,0,0
"735","10862-14","42545",0,0,0,0
"736","10862-15","42545",0,0,0,0
"737","10862-16","42545",0,0,0,0
"738","10862-17","42545",0,0,0,0
"739","10862-18","42545",0,0,0,1
"740","10862-19","42545",0,0,0,0
"741","1a-11","42548",1,0,0,0
"742","1a-14","42548",0,1,0,0
"743","1a-15","42548",0,1,0,0
"744","1a-16","42548",0,0,0,0
"745","1a-17","42548",1,0,0,0
"746","1a-18","42548",0,0,0,0
"747","1a-19","42548",0,0,0,0
"748","2b-11","42548",1,0,0,0
"749","2b-12","42548",0,0,0,0
"750","2b-13","42548",0,0,0,0
"751","2b-15","42548",0,0,0,0
"752","2b-17","42548",0,0,0,0
"753","2b-18","42548",0,0,0,0
"754","2b-19","42548",0,0,0,0
"755","3c-11","42548",0,0,0,0
"756","3c-12","42548",0,0,0,0
"757","3c-13","42548",0,0,0,0
"758","3c-14","42548",0,0,0,0
"759","3c-15","42548",0,0,0,0
"760","3c-16","42548",1,0,0,0
"761","3c-18","42548",0,0,0,0
"762","3c-19","42548",0,0,0,0
"763","4d-11","42548",0,0,0,0
"764","4d-12","42548",0,0,0,0
"765","4d-13","42548",0,0,0,0
"766","4d-14","42548",0,1,0,0
"767","4d-15","42548",1,0,0,0
"768","4d-16","42548",1,0,0,0
"769","4d-17","42548",0,0,0,0
"770","4d-18","42548",0,1,0,0
"771","4d-19","42548",0,1,0,0
"772","11c-11","42548",0,0,0,0
"773","11c-12","42548",0,0,0,0
"774","11c-13","42548",0,0,0,0
"775","11c-14","42548",0,0,0,0
"776","11c-15","42548",0,0,0,0
"777","11c-16","42548",0,1,0,0
"778","11c-17","42548",0,0,0,0
"779","11c-18","42548",0,0,0,0
"780","11c-19","42548",0,0,0,0
"781","13g-11","42548",0,0,0,0
"782","13g-12","42548",0,0,0,0
"783","13g-13","42548",0,0,0,0
"784","13g-14","42548",0,0,0,0
"785","13g-15","42548",0,0,0,0
"786","13g-16","42548",0,0,0,0
"787","13g-17","42548",0,0,0,0
"788","13g-18","42548",0,0,0,0
"789","13g-19","42548",0,0,0,0
"790","15h-11","42548",0,0,0,0
"791","15h-12","42548",0,0,0,0
"792","15h-13","42548",0,0,1,0
"793","15h-14","42548",0,0,0,0
"794","15h-15","42548",0,0,0,0
"795","15h-16","42548",0,0,0,0
"796","15h-17","42548",0,0,0,0
"797","15h-18","42548",0,0,0,0
"798","15h-19","42548",0,0,0,0
"799","16i-11","42548",0,3,0,0
"800","16i-12","42548",0,2,0,0
"801","16i-13","42548",1,1,0,1
"802","16i-15","42548",0,1,0,0
"803","16i-16","42548",0,1,0,0
"804","16i-17","42548",0,2,0,0
"805","16i-18","42548",0,0,0,0
"806","16i-19","42548",1,0,0,0
"807","28n-11","42548",0,0,0,0
"808","28n-12","42548",0,0,0,0
"809","28n-13","42548",0,0,0,0
"810","28n-14","42548",0,0,0,0
"811","28n-15","42548",1,0,0,0
"812","28n-16","42548",0,0,0,0
"813","28n-17","42548",0,0,0,0
"814","28n-18","42548",0,0,0,0
"815","28n-19","42548",0,0,0,0
"816","30p-11","42548",1,1,0,0
"817","30p-12","42548",0,1,2,0
"818","30p-13","42548",0,0,0,0
"819","30p-14","42548",0,0,0,0
"820","30p-15","42548",0,1,0,0
"821","30p-16","42548",0,0,0,0
"822","30p-17","42548",0,0,0,0
"823","30p-18","42548",0,0,0,0
"824","30p-19","42548",0,0,0,0
"825","35u-11","42548",1,0,0,0
"826","35u-12","42548",0,0,0,0
"827","35u-13","42548",0,0,0,0
"828","35u-15","42548",0,0,0,0
"829","35u-16","42548",0,0,0,0
"830","35u-17","42548",0,0,0,0
"831","35u-18","42548",0,0,0,0
"832","35u-19","42548",0,0,0,0
"833","70j-11","42548",0,0,0,0
"834","70j-12","42548",0,0,0,0
"835","70j-13","42548",0,0,0,0
"836","70j-14","42548",0,1,0,0
"837","70j-15","42548",0,0,0,0
"838","70j-16","42548",0,0,0,0
"839","70j-17","42548",0,0,0,0
"840","70j-19","42548",0,0,0,0
"841","71k-11","42548",1,0,0,0
"842","71k-12","42548",0,0,0,0
"843","71k-13","42548",0,0,0,0
"844","71k-14","42548",0,0,0,0
"845","71k-15","42548",0,0,0,0
"846","71k-16","42548",0,0,0,0
"847","71k-17","42548",0,0,0,0
"848","71k-18","42548",0,0,0,0
"849","71k-19","42548",0,0,0,0
"850","75o-12","42548",0,0,0,0
"851","75o-13","42548",0,0,0,0
"852","75o-14","42548",0,0,0,0
"853","75o-15","42548",0,0,0,0
"854","75o-16","42548",0,0,0,0
"855","75o-17","42548",0,0,0,0
"856","75o-18","42548",0,0,0,0
"857","75o-19","42548",0,0,0,0
"858","GDH-11","42548",0,0,0,0
"859","GDH-12","42548",0,0,0,0
"860","GDH-13","42548",0,0,0,0
"861","GDH-14","42548",0,0,0,0
"862","GDH-15","42548",1,0,0,0
"863","GDH-16","42548",0,0,0,0
"864","GDH-17","42548",0,0,0,0
"865","GDH-18","42548",0,0,0,0
"866","GDH-19","42548",0,0,0,0
"867","GNDH-11","42548",0,0,0,0
"868","GNDH-12","42548",0,1,1,0
"869","GNDH-13","42548",0,0,0,0
"870","GNDH-14","42548",0,0,0,0
"871","GNDH-15","42548",0,0,0,0
"872","GNDH-16","42548",1,0,0,0
"873","GNDH-17","42548",0,0,0,0
"874","GNDH-18","42548",0,0,0,0
"875","GNDH-19","42548",0,0,0,0
"876","SDR-11","42548",0,0,0,0
"877","SDR-12","42548",0,0,0,0
"878","SDR-13","42548",0,0,0,0
"879","SDR-14","42548",0,0,0,0
"880","SDR-15","42548",0,0,0,0
"881","SDR-16","42548",0,0,0,0
"882","SDR-17","42548",0,0,0,0
"883","SDR-18","42548",0,0,0,0
"884","SDR-19","42548",0,0,0,0
"885","PVEC-11","42548",0,0,0,0
"886","PVEC-12","42548",0,0,0,0
"887","PVEC-13","42548",0,0,0,0
"888","PVEC-14","42548",0,0,0,0
"889","PVEC-15","42548",0,1,0,0
"890","PVEC-16","42548",0,0,0,0
"891","PVEC-17","42548",0,0,0,0
"892","PVEC-18","42548",0,0,0,0
"893","PVEC-19","42548",1,0,0,0
"894","Lgno-12","42548",0,0,0,0
"895","Lgno-13","42548",0,0,0,0
"896","Lgno-14","42548",0,0,0,0
"897","Ax-13","42548",0,0,0,0
"898","Ax-14","42548",0,0,0,0
"899","Ax-16","42548",0,0,0,0
"900","Ax-18","42548",0,0,0,0
"901","Gno-11","42548",0,0,0,0
"902","Gno-12","42548",0,0,0,0
"903","Gno-13","42548",0,0,0,0
"904","Gno-14","42548",1,0,0,0
"905","Gno-15","42548",0,0,0,0
"906","Gno-16","42548",0,0,0,0
"907","Gno-17","42548",0,0,0,0
"908","Gno-18","42548",0,0,0,0
"909","Gno-19","42548",0,0,0,0
"910","7636-11","42548",0,0,0,0
"911","7636-12","42548",0,1,0,0
"912","7636-14","42548",0,0,0,0
"913","7636-15","42548",0,0,0,0
"914","7636-16","42548",1,0,0,0
"915","7636-17","42548",0,0,0,0
"916","7636-19","42548",0,0,0,0
"917","10862-11","42548",0,0,0,0
"918","10862-12","42548",0,0,0,0
"919","10862-13","42548",0,0,0,0
"920","10862-14","42548",0,0,0,0
"921","10862-15","42548",0,0,0,0
"922","10862-16","42548",0,0,0,0
"923","10862-17","42548",0,0,0,0
"924","10862-18","42548",0,0,1,0
"925","10862-19","42548",0,0,0,0
"926","1a-11","42549",1,3,0,0
"927","1a-14","42549",0,1,0,0
"928","1a-15","42549",0,0,0,0
"929","1a-16","42549",2,4,0,0
"930","1a-17","42549",0,0,0,0
"931","1a-18","42549",0,2,4,0
"932","1a-19","42549",2,3,0,0
"933","2b-11","42549",0,2,0,0
"934","2b-12","42549",0,3,0,0
"935","2b-13","42549",0,1,0,0
"936","2b-15","42549",0,1,0,0
"937","2b-17","42549",0,0,0,0
"938","2b-18","42549",0,1,1,0
"939","2b-19","42549",0,2,0,0
"940","3c-11","42549",1,2,0,0
"941","3c-12","42549",2,6,1,0
"942","3c-13","42549",2,12,0,0
"943","3c-14","42549",7,17,0,0
"944","3c-15","42549",0,1,0,0
"945","3c-16","42549",2,9,0,3
"946","3c-18","42549",3,4,0,0
"947","3c-19","42549",5,9,0,0
"948","4d-11","42549",7,13,0,0
"949","4d-12","42549",6,13,0,0
"950","4d-13","42549",4,10,0,0
"951","4d-14","42549",4,7,0,0
"952","4d-15","42549",2,8,1,0
"953","4d-16","42549",1,0,0,0
"954","4d-17","42549",2,3,0,0
"955","4d-18","42549",0,2,0,0
"956","4d-19","42549",0,1,0,0
"957","11c-11","42549",0,1,0,0
"958","11c-12","42549",0,2,0,0
"959","11c-13","42549",0,1,0,0
"960","11c-14","42549",0,0,0,0
"961","11c-15","42549",0,0,0,0
"962","11c-16","42549",0,0,0,1
"963","11c-17","42549",0,1,0,0
"964","11c-18","42549",1,0,0,0
"965","11c-19","42549",1,0,0,0
"966","13g-11","42549",0,0,0,0
"967","13g-12","42549",0,0,0,0
"968","13g-13","42549",1,2,1,1
"969","13g-14","42549",1,1,0,0
"970","13g-15","42549",0,0,0,0
"971","13g-16","42549",0,0,0,0
"972","13g-17","42549",1,0,0,0
"973","13g-18","42549",0,0,0,0
"974","13g-19","42549",0,1,0,0
"975","15h-11","42549",1,0,0,0
"976","15h-12","42549",0,1,0,0
"977","15h-13","42549",0,0,0,0
"978","15h-14","42549",0,0,0,0
"979","15h-15","42549",0,1,0,0
"980","15h-16","42549",0,0,0,0
"981","15h-17","42549",0,0,0,0
"982","15h-18","42549",0,0,0,0
"983","15h-19","42549",0,0,0,0
"984","16i-11","42549",1,3,0,1
"985","16i-12","42549",0,0,0,0
"986","16i-13","42549",1,2,0,0
"987","16i-15","42549",1,5,0,0
"988","16i-16","42549",0,11,0,0
"989","16i-17","42549",2,4,0,0
"990","16i-18","42549",0,0,1,0
"991","16i-19","42549",0,1,0,0
"992","28n-11","42549",0,0,0,0
"993","28n-12","42549",0,0,0,0
"994","28n-13","42549",0,0,0,0
"995","28n-14","42549",1,0,0,0
"996","28n-15","42549",1,1,0,0
"997","28n-16","42549",0,0,0,0
"998","28n-17","42549",0,0,0,0
"999","28n-18","42549",1,6,0,0
"1000","28n-19","42549",1,0,0,0
"1001","30p-11","42549",2,2,0,0
"1002","30p-12","42549",1,3,0,0
"1003","30p-13","42549",2,1,0,0
"1004","30p-14","42549",1,2,0,0
"1005","30p-15","42549",0,1,0,0
"1006","30p-16","42549",1,0,0,0
"1007","30p-17","42549",NA,NA,0,0
"1008","30p-18","42549",0,0,0,0
"1009","30p-19","42549",1,4,0,0
"1010","35u-11","42549",0,1,0,0
"1011","35u-12","42549",0,0,0,0
"1012","35u-13","42549",0,0,0,0
"1013","35u-15","42549",0,0,0,0
"1014","35u-16","42549",0,1,0,0
"1015","35u-17","42549",0,2,0,0
"1016","35u-18","42549",0,0,0,0
"1017","35u-19","42549",0,0,0,0
"1018","70j-11","42549",0,0,0,0
"1019","70j-12","42549",0,0,0,0
"1020","70j-13","42549",1,0,0,0
"1021","70j-14","42549",4,0,0,0
"1022","70j-15","42549",0,0,0,0
"1023","70j-16","42549",0,0,0,0
"1024","70j-17","42549",0,0,0,0
"1025","70j-19","42549",0,1,3,0
"1026","71k-11","42549",2,0,0,0
"1027","71k-12","42549",3,8,0,0
"1028","71k-13","42549",0,0,0,0
"1029","71k-14","42549",3,3,0,0
"1030","71k-15","42549",1,1,0,0
"1031","71k-16","42549",2,10,0,0
"1032","71k-17","42549",7,17,0,0
"1033","71k-18","42549",6,9,0,0
"1034","71k-19","42549",2,3,0,0
"1035","75o-12","42549",1,0,0,0
"1036","75o-13","42549",0,3,0,0
"1037","75o-14","42549",2,3,0,0
"1038","75o-15","42549",0,0,0,0
"1039","75o-16","42549",1,1,0,0
"1040","75o-17","42549",0,0,1,0
"1041","75o-18","42549",1,1,0,0
"1042","75o-19","42549",0,0,0,0
"1043","GDH-11","42549",1,2,0,0
"1044","GDH-12","42549",0,7,0,0
"1045","GDH-13","42549",3,6,0,0
"1046","GDH-14","42549",0,0,0,0
"1047","GDH-15","42549",1,1,0,0
"1048","GDH-16","42549",0,4,0,0
"1049","GDH-17","42549",0,2,0,0
"1050","GDH-18","42549",11,17,0,0
"1051","GDH-19","42549",1,19,0,0
"1052","GNDH-11","42549",1,6,0,0
"1053","GNDH-12","42549",6,18,0,0
"1054","GNDH-13","42549",2,8,0,0
"1055","GNDH-14","42549",4,8,0,0
"1056","GNDH-15","42549",0,1,0,0
"1057","GNDH-16","42549",0,1,0,0
"1058","GNDH-17","42549",0,0,0,0
"1059","GNDH-18","42549",1,0,0,0
"1060","GNDH-19","42549",0,1,0,0
"1061","SDR-11","42549",0,0,0,0
"1062","SDR-12","42549",0,0,0,0
"1063","SDR-13","42549",0,0,0,0
"1064","SDR-14","42549",0,0,0,0
"1065","SDR-15","42549",0,0,0,0
"1066","SDR-16","42549",0,3,0,0
"1067","SDR-17","42549",0,1,0,0
"1068","SDR-18","42549",0,0,0,0
"1069","SDR-19","42549",0,0,0,0
"1070","PVEC-11","42549",0,0,0,0
"1071","PVEC-12","42549",0,0,0,0
"1072","PVEC-13","42549",0,3,0,0
"1073","PVEC-14","42549",0,0,0,0
"1074","PVEC-15","42549",0,0,0,0
"1075","PVEC-16","42549",0,1,0,0
"1076","PVEC-17","42549",1,3,0,0
"1077","PVEC-18","42549",0,0,0,0
"1078","PVEC-19","42549",0,0,0,0
"1079","Lgno-12","42549",0,0,0,0
"1080","Lgno-13","42549",0,0,0,0
"1081","Lgno-14","42549",0,0,0,0
"1082","Ax-13","42549",0,1,0,0
"1083","Ax-14","42549",0,0,0,0
"1084","Ax-16","42549",0,0,0,0
"1085","Ax-18","42549",0,0,0,0
"1086","Gno-11","42549",1,1,0,0
"1087","Gno-12","42549",0,0,0,0
"1088","Gno-13","42549",0,0,0,0
"1089","Gno-14","42549",0,3,0,0
"1090","Gno-15","42549",0,0,0,0
"1091","Gno-16","42549",2,0,0,0
"1092","Gno-17","42549",0,0,0,0
"1093","Gno-18","42549",0,0,0,0
"1094","Gno-19","42549",0,0,0,0
"1095","7636-11","42549",0,1,0,0
"1096","7636-12","42549",1,1,0,0
"1097","7636-14","42549",0,0,0,0
"1098","7636-15","42549",0,1,0,0
"1099","7636-16","42549",1,0,0,0
"1100","7636-17","42549",0,0,0,0
"1101","7636-19","42549",0,0,0,0
"1102","10862-11","42549",0,1,0,0
"1103","10862-12","42549",0,1,0,0
"1104","10862-13","42549",1,3,0,0
"1105","10862-14","42549",1,2,0,0
"1106","10862-15","42549",0,0,0,0
"1107","10862-16","42549",0,1,0,0
"1108","10862-17","42549",0,0,0,0
"1109","10862-18","42549",0,0,0,0
"1110","10862-19","42549",0,0,0,0
"1111","1a-11","42551",1,1,0,0
"1112","1a-14","42551",0,0,0,0
"1113","1a-15","42551",0,0,0,0
"1114","1a-16","42551",2,5,0,0
"1115","1a-17","42551",0,0,0,0
"1116","1a-18","42551",1,1,0,0
"1117","1a-19","42551",1,2,0,0
"1118","2b-11","42551",0,0,0,0
"1119","2b-12","42551",0,0,0,0
"1120","2b-13","42551",0,0,0,0
"1121","2b-15","42551",1,0,0,0
"1122","2b-17","42551",0,1,0,0
"1123","2b-18","42551",0,4,0,0
"1124","2b-19","42551",0,1,0,0
"1125","3c-11","42551",0,1,0,0
"1126","3c-12","42551",0,5,0,0
"1127","3c-13","42551",0,2,0,0
"1128","3c-14","42551",2,5,0,0
"1129","3c-15","42551",2,5,0,0
"1130","3c-16","42551",6,15,0,0
"1131","3c-18","42551",0,4,0,0
"1132","3c-19","42551",4,8,0,0
"1133","4d-11","42551",2,4,0,0
"1134","4d-12","42551",0,4,0,0
"1135","4d-13","42551",3,5,0,0
"1136","4d-14","42551",1,5,0,0
"1137","4d-15","42551",2,6,0,0
"1138","4d-16","42551",1,2,0,0
"1139","4d-17","42551",0,9,0,0
"1140","4d-18","42551",1,2,0,0
"1141","4d-19","42551",0,0,0,0
"1142","11c-11","42551",0,0,0,0
"1143","11c-12","42551",0,0,0,0
"1144","11c-13","42551",1,0,0,0
"1145","11c-14","42551",0,0,0,0
"1146","11c-15","42551",0,0,0,0
"1147","11c-16","42551",1,1,0,0
"1148","11c-17","42551",0,0,0,0
"1149","11c-18","42551",2,2,0,0
"1150","11c-19","42551",0,0,0,0
"1151","13g-11","42551",0,1,0,0
"1152","13g-12","42551",0,1,0,0
"1153","13g-13","42551",1,1,0,0
"1154","13g-14","42551",1,0,0,0
"1155","13g-15","42551",0,0,0,0
"1156","13g-16","42551",0,0,0,0
"1157","13g-17","42551",0,0,0,0
"1158","13g-18","42551",3,6,0,0
"1159","13g-19","42551",1,1,0,0
"1160","15h-11","42551",0,4,0,1
"1161","15h-12","42551",0,5,0,0
"1162","15h-13","42551",3,3,0,0
"1163","15h-14","42551",1,2,0,0
"1164","15h-15","42551",0,0,0,0
"1165","15h-16","42551",1,1,0,0
"1166","15h-17","42551",2,0,0,0
"1167","15h-18","42551",0,0,0,0
"1168","15h-19","42551",0,1,0,0
"1169","16i-11","42551",0,6,0,0
"1170","16i-12","42551",0,1,0,0
"1171","16i-13","42551",0,0,0,0
"1172","16i-15","42551",0,4,0,0
"1173","16i-16","42551",0,6,0,0
"1174","16i-17","42551",3,5,0,0
"1175","16i-18","42551",3,7,0,0
"1176","16i-19","42551",0,2,0,0
"1177","28n-11","42551",1,0,0,0
"1178","28n-12","42551",0,0,0,0
"1179","28n-13","42551",0,0,0,0
"1180","28n-14","42551",0,3,0,0
"1181","28n-15","42551",0,1,0,0
"1182","28n-16","42551",0,0,0,0
"1183","28n-17","42551",0,0,0,0
"1184","28n-18","42551",0,2,0,0
"1185","28n-19","42551",0,0,0,0
"1186","30p-11","42551",0,0,0,0
"1187","30p-12","42551",0,3,0,0
"1188","30p-13","42551",1,3,0,0
"1189","30p-14","42551",0,2,0,0
"1190","30p-15","42551",0,2,0,0
"1191","30p-16","42551",1,1,0,0
"1192","30p-17","42551",0,2,0,0
"1193","30p-18","42551",0,1,0,0
"1194","30p-19","42551",0,1,0,0
"1195","35u-11","42551",0,2,0,0
"1196","35u-12","42551",1,0,0,0
"1197","35u-13","42551",0,1,0,0
"1198","35u-15","42551",2,1,0,0
"1199","35u-16","42551",0,3,0,0
"1200","35u-17","42551",3,8,0,0
"1201","35u-18","42551",1,1,0,0
"1202","35u-19","42551",1,2,0,0
"1203","70j-11","42551",0,3,0,0
"1204","70j-12","42551",0,0,0,3
"1205","70j-13","42551",0,2,0,0
"1206","70j-14","42551",0,1,0,0
"1207","70j-15","42551",1,3,0,0
"1208","70j-16","42551",4,10,0,0
"1209","70j-17","42551",2,0,0,0
"1210","70j-19","42551",0,4,0,0
"1211","71k-11","42551",1,4,0,0
"1212","71k-12","42551",3,6,0,0
"1213","71k-13","42551",1,1,0,0
"1214","71k-14","42551",0,1,0,0
"1215","71k-15","42551",0,3,0,0
"1216","71k-16","42551",0,9,0,0
"1217","71k-17","42551",1,8,0,0
"1218","71k-18","42551",0,12,0,0
"1219","71k-19","42551",0,1,0,0
"1220","75o-12","42551",0,2,0,0
"1221","75o-13","42551",0,4,0,0
"1222","75o-14","42551",0,1,0,0
"1223","75o-15","42551",0,4,0,0
"1224","75o-16","42551",1,3,0,0
"1225","75o-17","42551",0,0,0,0
"1226","75o-18","42551",0,0,0,0
"1227","75o-19","42551",1,0,0,0
"1228","GDH-11","42551",1,1,0,0
"1229","GDH-12","42551",0,1,0,0
"1230","GDH-13","42551",0,0,0,0
"1231","GDH-14","42551",0,0,0,0
"1232","GDH-15","42551",0,2,0,0
"1233","GDH-16","42551",0,0,0,0
"1234","GDH-17","42551",1,4,0,0
"1235","GDH-18","42551",0,3,0,0
"1236","GDH-19","42551",6,0,0,0
"1237","GNDH-11","42551",0,1,0,0
"1238","GNDH-12","42551",1,0,0,0
"1239","GNDH-13","42551",0,5,0,0
"1240","GNDH-14","42551",0,1,0,0
"1241","GNDH-15","42551",1,2,0,0
"1242","GNDH-16","42551",0,0,0,0
"1243","GNDH-17","42551",1,0,0,0
"1244","GNDH-18","42551",0,2,0,0
"1245","GNDH-19","42551",0,3,1,0
"1246","SDR-11","42551",0,0,0,0
"1247","SDR-12","42551",0,0,0,0
"1248","SDR-13","42551",0,0,0,0
"1249","SDR-14","42551",0,0,0,0
"1250","SDR-15","42551",0,0,0,0
"1251","SDR-16","42551",1,0,0,0
"1252","SDR-17","42551",0,2,0,0
"1253","SDR-18","42551",0,0,0,0
"1254","SDR-19","42551",0,0,0,0
"1255","PVEC-11","42551",0,0,0,0
"1256","PVEC-12","42551",0,0,0,0
"1257","PVEC-13","42551",0,4,0,0
"1258","PVEC-14","42551",0,0,0,0
"1259","PVEC-15","42551",0,1,0,0
"1260","PVEC-16","42551",0,0,0,0
"1261","PVEC-17","42551",0,0,0,0
"1262","PVEC-18","42551",0,0,0,0
"1263","PVEC-19","42551",0,0,0,0
"1264","Lgno-12","42551",1,0,0,0
"1265","Lgno-13","42551",0,0,0,0
"1266","Lgno-14","42551",0,0,0,0
"1267","Ax-13","42551",6,5,0,0
"1268","Ax-14","42551",0,3,0,0
"1269","Ax-16","42551",1,2,0,1
"1270","Ax-18","42551",1,1,0,0
"1271","Gno-11","42551",0,0,0,0
"1272","Gno-12","42551",0,0,0,0
"1273","Gno-13","42551",2,5,0,0
"1274","Gno-14","42551",2,4,0,0
"1275","Gno-15","42551",2,5,0,0
"1276","Gno-16","42551",0,4,0,0
"1277","Gno-17","42551",0,3,0,0
"1278","Gno-18","42551",2,8,0,0
"1279","Gno-19","42551",0,4,0,1
"1280","7636-11","42551",0,1,0,0
"1281","7636-12","42551",0,1,0,0
"1282","7636-14","42551",0,0,0,0
"1283","7636-15","42551",0,0,0,0
"1284","7636-16","42551",1,1,0,0
"1285","7636-17","42551",0,0,0,0
"1286","7636-19","42551",0,0,0,0
"1287","10862-11","42551",0,0,0,0
"1288","10862-12","42551",0,0,0,0
"1289","10862-13","42551",1,1,0,0
"1290","10862-14","42551",0,0,0,0
"1291","10862-15","42551",1,2,0,0
"1292","10862-16","42551",0,0,0,0
"1293","10862-17","42551",2,2,0,0
"1294","10862-18","42551",0,0,0,0
"1295","10862-19","42551",0,0,0,0
"1296","1a-11","42552",2,3,0,0
"1297","1a-14","42552",5,8,0,1
"1298","1a-15","42552",0,1,0,0
"1299","1a-16","42552",0,0,0,0
"1300","1a-17","42552",0,0,0,0
"1301","1a-18","42552",2,3,0,0
"1302","1a-19","42552",2,4,0,0
"1303","2b-11","42552",0,0,0,0
"1304","2b-12","42552",0,0,0,0
"1305","2b-13","42552",1,1,0,2
"1306","2b-15","42552",0,3,0,0
"1307","2b-17","42552",0,1,0,0
"1308","2b-18","42552",1,1,0,1
"1309","2b-19","42552",1,2,0,0
"1310","3c-11","42552",0,2,0,0
"1311","3c-12","42552",3,0,0,0
"1312","3c-13","42552",0,0,0,0
"1313","3c-14","42552",0,0,0,0
"1314","3c-15","42552",1,0,0,1
"1315","3c-16","42552",1,0,0,0
"1316","3c-18","42552",1,1,0,0
"1317","3c-19","42552",1,0,0,0
"1318","4d-11","42552",1,1,0,0
"1319","4d-12","42552",0,0,0,0
"1320","4d-13","42552",0,0,0,0
"1321","4d-14","42552",0,0,0,0
"1322","4d-15","42552",0,0,0,0
"1323","4d-16","42552",0,1,0,0
"1324","4d-17","42552",2,5,1,0
"1325","4d-18","42552",0,2,0,0
"1326","4d-19","42552",4,1,0,0
"1327","11c-11","42552",3,3,0,0
"1328","11c-12","42552",0,0,0,0
"1329","11c-13","42552",1,2,1,1
"1330","11c-14","42552",1,2,0,0
"1331","11c-15","42552",2,16,2,1
"1332","11c-16","42552",1,13,0,0
"1333","11c-17","42552",4,1,0,0
"1334","11c-18","42552",4,10,1,2
"1335","11c-19","42552",0,0,1,0
"1336","13g-11","42552",0,0,0,0
"1337","13g-12","42552",0,0,0,0
"1338","13g-13","42552",3,0,0,2
"1339","13g-14","42552",0,0,0,0
"1340","13g-15","42552",0,0,0,0
"1341","13g-16","42552",2,0,0,0
"1342","13g-17","42552",1,1,0,0
"1343","13g-18","42552",0,1,0,1
"1344","13g-19","42552",2,0,0,0
"1345","15h-11","42552",0,1,0,0
"1346","15h-12","42552",2,0,0,0
"1347","15h-13","42552",0,2,0,0
"1348","15h-14","42552",0,0,0,0
"1349","15h-15","42552",0,0,0,0
"1350","15h-16","42552",1,0,0,0
"1351","15h-17","42552",0,0,0,0
"1352","15h-18","42552",0,0,0,0
"1353","15h-19","42552",0,0,0,0
"1354","16i-11","42552",0,4,0,0
"1355","16i-12","42552",1,4,0,0
"1356","16i-13","42552",0,1,0,0
"1357","16i-15","42552",1,1,0,1
"1358","16i-16","42552",2,0,0,0
"1359","16i-17","42552",3,6,0,2
"1360","16i-18","42552",1,4,0,0
"1361","16i-19","42552",0,2,1,0
"1362","28n-11","42552",4,1,0,0
"1363","28n-12","42552",0,2,0,0
"1364","28n-13","42552",3,6,0,2
"1365","28n-14","42552",2,2,0,0
"1366","28n-15","42552",1,4,0,0
"1367","28n-16","42552",0,5,0,0
"1368","28n-17","42552",0,0,0,0
"1369","28n-18","42552",0,4,0,0
"1370","28n-19","42552",0,0,0,0
"1371","30p-11","42552",0,1,0,0
"1372","30p-12","42552",0,0,0,0
"1373","30p-13","42552",1,0,0,0
"1374","30p-14","42552",0,0,0,0
"1375","30p-15","42552",1,0,1,0
"1376","30p-16","42552",0,1,0,0
"1377","30p-17","42552",0,1,0,0
"1378","30p-18","42552",0,0,0,0
"1379","30p-19","42552",0,0,0,0
"1380","35u-11","42552",0,1,0,0
"1381","35u-12","42552",0,0,0,0
"1382","35u-13","42552",4,11,0,0
"1383","35u-15","42552",2,0,1,0
"1384","35u-16","42552",2,1,0,0
"1385","35u-17","42552",0,1,0,0
"1386","35u-18","42552",0,0,0,0
"1387","35u-19","42552",1,1,0,0
"1388","70j-11","42552",0,0,0,1
"1389","70j-12","42552",0,2,0,0
"1390","70j-13","42552",1,5,0,0
"1391","70j-14","42552",0,2,0,1
"1392","70j-15","42552",0,1,0,0
"1393","70j-16","42552",2,7,1,3
"1394","70j-17","42552",0,1,0,0
"1395","70j-19","42552",0,0,0,0
"1396","71k-11","42552",0,0,0,0
"1397","71k-12","42552",0,0,0,0
"1398","71k-13","42552",0,0,0,0
"1399","71k-14","42552",0,0,0,0
"1400","71k-15","42552",0,1,0,0
"1401","71k-16","42552",1,0,0,0
"1402","71k-17","42552",0,2,0,0
"1403","71k-18","42552",1,0,0,0
"1404","71k-19","42552",0,2,0,0
"1405","75o-12","42552",0,1,0,0
"1406","75o-13","42552",1,0,0,0
"1407","75o-14","42552",1,0,0,0
"1408","75o-15","42552",2,1,0,0
"1409","75o-16","42552",0,2,0,0
"1410","75o-17","42552",0,0,0,0
"1411","75o-18","42552",0,0,0,0
"1412","75o-19","42552",0,0,0,0
"1413","GDH-11","42552",0,0,0,0
"1414","GDH-12","42552",0,2,0,0
"1415","GDH-13","42552",0,1,0,0
"1416","GDH-14","42552",0,0,0,0
"1417","GDH-15","42552",2,0,1,0
"1418","GDH-16","42552",1,0,0,0
"1419","GDH-17","42552",0,7,0,0
"1420","GDH-18","42552",0,2,0,0
"1421","GDH-19","42552",0,3,0,0
