"","trt","treatment","rep","start_day","time","event"
"1322","11c-15","11c","15",42530,25,1
"1323","11c-16","11c","16",42530,25,1
"1324","11c-16","11c","16",42530,25,1
"1325","11c-16","11c","16",42530,25,1
"1326","11c-17","11c","17",42531,24,1
"1327","11c-17","11c","17",42531,24,1
"1328","11c-17","11c","17",42531,24,1
"1329","11c-17","11c","17",42531,24,1
"1330","11c-17","11c","17",42531,24,1
"1331","11c-17","11c","17",42531,24,1
"1332","11c-17","11c","17",42531,24,1
"1333","11c-17","11c","17",42531,24,1
"1334","11c-18","11c","18",42531,24,1
"1335","11c-18","11c","18",42531,24,1
"1336","11c-18","11c","18",42531,24,1
"1337","11c-18","11c","18",42531,24,1
"1338","11c-19","11c","19",42531,24,1
"1339","11c-19","11c","19",42531,24,1
"1340","11c-19","11c","19",42531,24,1
"1341","11c-19","11c","19",42531,24,1
"1342","11c-19","11c","19",42531,24,1
"1343","11c-19","11c","19",42531,24,1
"1344","13g-12","13g","12",42529,26,1
"1345","13g-17","13g","17",42531,24,1
"1346","15h-11","15h","11",42529,26,1
"1347","15h-11","15h","11",42529,26,1
"1348","15h-13","15h","13",42529,26,1
"1349","15h-13","15h","13",42529,26,1
"1350","15h-17","15h","17",42531,24,1
"1351","15h-19","15h","19",42531,24,1
"1352","16i-11","16i","11",42529,26,1
"1353","16i-12","16i","12",42529,26,1
"1354","16i-16","16i","16",42530,25,1
"1355","16i-17","16i","17",42531,24,1
"1356","16i-17","16i","17",42531,24,1
"1357","16i-17","16i","17",42531,24,1
"1358","16i-18","16i","18",42531,24,1
"1359","16i-18","16i","18",42531,24,1
"1360","16i-19","16i","19",42531,24,1
"1361","16i-19","16i","19",42531,24,1
"1362","28n-11","28n","11",42529,26,1
"1363","28n-11","28n","11",42529,26,1
"1364","28n-11","28n","11",42529,26,1
"1365","28n-11","28n","11",42529,26,1
"1366","28n-11","28n","11",42529,26,1
"1367","28n-11","28n","11",42529,26,1
"1368","28n-11","28n","11",42529,26,1
"1369","28n-11","28n","11",42529,26,1
"1370","28n-11","28n","11",42529,26,1
"1371","28n-11","28n","11",42529,26,1
"1372","28n-11","28n","11",42529,26,1
"1373","28n-11","28n","11",42529,26,1
"1374","28n-11","28n","11",42529,26,1
"1375","28n-11","28n","11",42529,26,1
"1376","28n-12","28n","12",42529,26,1
"1377","28n-12","28n","12",42529,26,1
"1378","28n-12","28n","12",42529,26,1
"1379","28n-12","28n","12",42529,26,1
"1380","28n-13","28n","13",42529,26,1
"1381","28n-14","28n","14",42530,25,1
"1382","28n-14","28n","14",42530,25,1
"1383","28n-14","28n","14",42530,25,1
"1384","28n-14","28n","14",42530,25,1
"1385","28n-14","28n","14",42530,25,1
"1386","28n-15","28n","15",42530,25,1
"1387","28n-15","28n","15",42530,25,1
"1388","28n-16","28n","16",42530,25,1
"1389","28n-17","28n","17",42531,24,1
"1390","28n-17","28n","17",42531,24,1
"1391","28n-18","28n","18",42531,24,1
"1392","28n-18","28n","18",42531,24,1
"1393","28n-18","28n","18",42531,24,1
"1394","30p-11","30p","11",42529,26,1
"1395","30p-11","30p","11",42529,26,1
"1396","30p-11","30p","11",42529,26,1
"1397","30p-11","30p","11",42529,26,1
"1398","30p-12","30p","12",42529,26,1
"1399","30p-12","30p","12",42529,26,1
"1400","30p-12","30p","12",42529,26,1
"1401","30p-12","30p","12",42529,26,1
"1402","30p-12","30p","12",42529,26,1
"1403","30p-13","30p","13",42529,26,1
"1404","30p-13","30p","13",42529,26,1
"1405","30p-13","30p","13",42529,26,1
"1406","30p-15","30p","15",42530,25,1
"1407","30p-16","30p","16",42530,25,1
"1408","30p-17","30p","17",42531,24,1
"1409","30p-18","30p","18",42531,24,1
"1410","30p-18","30p","18",42531,24,1
"1411","30p-18","30p","18",42531,24,1
"1412","30p-19","30p","19",42531,24,1
"1413","35u-15","35u","15",42530,25,1
"1414","35u-15","35u","15",42530,25,1
"1415","35u-16","35u","16",42530,25,1
"1416","35u-17","35u","17",42531,24,1
"1417","35u-19","35u","19",42531,24,1
"1418","70j-12","70j","12",42529,26,1
"1419","70j-16","70j","16",42530,25,1
"1420","71k-17","71k","17",42531,24,1
"1421","71k-19","71k","19",42531,24,1
"1422","71k-19","71k","19",42531,24,1
"1423","71k-19","71k","19",42531,24,1
"1424","75o-12","75o","12",42529,26,1
"1425","75o-14","75o","14",42530,25,1
"1426","75o-16","75o","16",42530,25,1
"1427","GDH-11","GDH","11",42529,26,1
"1428","GDH-12","GDH","12",42529,26,1
"1429","GDH-13","GDH","13",42529,26,1
"1430","GDH-13","GDH","13",42529,26,1
"1431","GDH-13","GDH","13",42529,26,1
"1432","GDH-16","GDH","16",42530,25,1
"1433","GDH-16","GDH","16",42530,25,1
"1434","GDH-16","GDH","16",42530,25,1
"1435","GDH-16","GDH","16",42530,25,1
"1436","GNDH-11","GNDH","11",42529,26,1
"1437","GNDH-11","GNDH","11",42529,26,1
"1438","GNDH-12","GNDH","12",42529,26,1
"1439","GNDH-12","GNDH","12",42529,26,1
"1440","GNDH-13","GNDH","13",42529,26,1
"1441","GNDH-13","GNDH","13",42529,26,1
"1442","GNDH-14","GNDH","14",42530,25,1
"1443","GNDH-14","GNDH","14",42530,25,1
"1444","GNDH-16","GNDH","16",42530,25,1
"1445","GNDH-17","GNDH","17",42531,24,1
"1446","GNDH-17","GNDH","17",42531,24,1
"1447","GNDH-17","GNDH","17",42531,24,1
"1448","GNDH-18","GNDH","18",42531,24,1
"1449","GNDH-18","GNDH","18",42531,24,1
"1450","GNDH-18","GNDH","18",42531,24,1
"1451","GNDH-18","GNDH","18",42531,24,1
"1452","GNDH-19","GNDH","19",42531,24,1
"1453","GNDH-19","GNDH","19",42531,24,1
"1454","GNDH-19","GNDH","19",42531,24,1
"1455","SDR-11","SDR","11",42529,26,1
"1456","SDR-11","SDR","11",42529,26,1
"1457","SDR-12","SDR","12",42529,26,1
"1458","SDR-12","SDR","12",42529,26,1
"1459","SDR-12","SDR","12",42529,26,1
"1460","SDR-13","SDR","13",42529,26,1
"1461","SDR-14","SDR","14",42530,25,1
"1462","SDR-14","SDR","14",42530,25,1
"1463","SDR-15","SDR","15",42530,25,1
"1464","PVEC-14","PVEC","14",42530,25,1
"1465","PVEC-14","PVEC","14",42530,25,1
"1466","PVEC-18","PVEC","18",42531,24,1
"1467","PVEC-19","PVEC","19",42531,24,1
"1468","Ax-18","Ax","18",42531,24,1
"1469","Ax-18","Ax","18",42531,24,1
"1470","Gno-11","Gno","11",42529,26,1
"1471","Gno-18","Gno","18",42531,24,1
"1472","Gno-19","Gno","19",42531,24,1
"1473","7636-11","7636","11",42529,26,1
"1474","7636-11","7636","11",42529,26,1
"1475","7636-14","7636","14",42530,25,1
"1476","7636-15","7636","15",42530,25,1
"1477","7636-17","7636","17",42531,24,1
"1478","7636-17","7636","17",42531,24,1
"1479","7636-17","7636","17",42531,24,1
"1480","7636-17","7636","17",42531,24,1
"1481","7636-17","7636","17",42531,24,1
"1482","7636-19","7636","19",42531,24,1
"1483","7636-19","7636","19",42531,24,1
"1484","10862-11","10862","11",42529,26,1
"1485","10862-11","10862","11",42529,26,1
"1486","10862-11","10862","11",42529,26,1
"1487","10862-11","10862","11",42529,26,1
"1488","10862-13","10862","13",42529,26,1
"1489","10862-14","10862","14",42530,25,1
"1490","10862-15","10862","15",42530,25,1
"1491","10862-17","10862","17",42531,24,1
"1492","1a-16","1a","16",42530,26,1
"1493","1a-18","1a","18",42531,25,1
"1494","2b-12","2b","12",42529,27,1
"1495","3c-19","3c","19",42531,25,1
"1496","4d-18","4d","18",42531,25,1
"1497","4d-18","4d","18",42531,25,1
"1498","4d-19","4d","19",42531,25,1
"1499","11c-12","11c","12",42529,27,1
"1500","15h-11","15h","11",42529,27,1
"1501","15h-17","15h","17",42531,25,1
"1502","15h-18","15h","18",42531,25,1
"1503","16i-12","16i","12",42529,27,1
"1504","16i-12","16i","12",42529,27,1
"1505","16i-15","16i","15",42530,26,1
"1506","16i-17","16i","17",42531,25,1
"1507","16i-18","16i","18",42531,25,1
"1508","28n-14","28n","14",42530,26,1
"1509","28n-17","28n","17",42531,25,1
"1510","30p-12","30p","12",42529,27,1
"1511","30p-13","30p","13",42529,27,1
"1512","35u-12","35u","12",42529,27,1
"1513","35u-15","35u","15",42530,26,1
"1514","35u-15","35u","15",42530,26,1
"1515","35u-15","35u","15",42530,26,1
"1516","35u-15","35u","15",42530,26,1
"1517","35u-16","35u","16",42530,26,1
"1518","35u-16","35u","16",42530,26,1
"1519","70j-19","70j","19",42531,25,1
"1520","71k-16","71k","16",42530,26,1
"1521","GDH-18","GDH","18",42531,25,1
"1522","GDH-19","GDH","19",42531,25,1
"1523","GDH-19","GDH","19",42531,25,1
"1524","SDR-13","SDR","13",42529,27,1
"1525","SDR-14","SDR","14",42530,26,1
"1526","SDR-14","SDR","14",42530,26,1
"1527","SDR-17","SDR","17",42531,25,1
"1528","PVEC-15","PVEC","15",42530,26,1
"1529","Gno-12","Gno","12",42529,27,1
"1530","Gno-13","Gno","13",42529,27,1
"1531","Gno-15","Gno","15",42530,26,1
"1532","Gno-15","Gno","15",42530,26,1
"1533","Gno-16","Gno","16",42530,26,1
"1534","Gno-18","Gno","18",42531,25,1
"1535","10862-15","10862","15",42530,26,1
"1536","10862-15","10862","15",42530,26,1
"1537","1a-11","1a","11",42529,29,1
"1538","1a-15","1a","15",42530,28,1
"1539","1a-16","1a","16",42530,28,1
"1540","1a-17","1a","17",42531,27,1
"1541","1a-17","1a","17",42531,27,1
"1542","1a-17","1a","17",42531,27,1
"1543","1a-18","1a","18",42531,27,1
"1544","1a-18","1a","18",42531,27,1
"1545","1a-18","1a","18",42531,27,1
"1546","1a-18","1a","18",42531,27,1
"1547","1a-18","1a","18",42531,27,1
"1548","1a-18","1a","18",42531,27,1
"1549","1a-18","1a","18",42531,27,1
"1550","1a-19","1a","19",42531,27,1
"1551","2b-13","2b","13",42529,29,1
"1552","2b-17","2b","17",42531,27,1
"1553","2b-17","2b","17",42531,27,1
"1554","2b-18","2b","18",42531,27,1
"1555","4d-16","4d","16",42530,28,1
"1556","4d-16","4d","16",42530,28,1
"1557","4d-16","4d","16",42530,28,1
"1558","4d-17","4d","17",42531,27,1
"1559","4d-17","4d","17",42531,27,1
"1560","13g-13","13g","13",42529,29,1
"1561","13g-14","13g","14",42530,28,1
"1562","13g-15","13g","15",42530,28,1
"1563","13g-17","13g","17",42531,27,1
"1564","13g-17","13g","17",42531,27,1
"1565","13g-17","13g","17",42531,27,1
"1566","15h-17","15h","17",42531,27,1
"1567","15h-17","15h","17",42531,27,1
"1568","15h-17","15h","17",42531,27,1
"1569","15h-17","15h","17",42531,27,1
"1570","15h-17","15h","17",42531,27,1
"1571","15h-18","15h","18",42531,27,1
"1572","15h-18","15h","18",42531,27,1
"1573","16i-11","16i","11",42529,29,1
"1574","16i-12","16i","12",42529,29,1
"1575","16i-12","16i","12",42529,29,1
"1576","16i-12","16i","12",42529,29,1
"1577","16i-12","16i","12",42529,29,1
"1578","16i-12","16i","12",42529,29,1
"1579","16i-12","16i","12",42529,29,1
"1580","16i-17","16i","17",42531,27,1
"1581","16i-17","16i","17",42531,27,1
"1582","16i-17","16i","17",42531,27,1
"1583","28n-19","28n","19",42531,27,1
"1584","30p-11","30p","11",42529,29,1
"1585","35u-16","35u","16",42530,28,1
"1586","35u-17","35u","17",42531,27,1
"1587","35u-17","35u","17",42531,27,1
"1588","35u-18","35u","18",42531,27,1
"1589","70j-11","70j","11",42529,29,1
"1590","70j-11","70j","11",42529,29,1
"1591","70j-11","70j","11",42529,29,1
"1592","70j-13","70j","13",42529,29,1
"1593","71k-12","71k","12",42529,29,1
"1594","71k-13","71k","13",42529,29,1
"1595","71k-13","71k","13",42529,29,1
"1596","71k-13","71k","13",42529,29,1
"1597","71k-13","71k","13",42529,29,1
"1598","71k-15","71k","15",42530,28,1
"1599","71k-16","71k","16",42530,28,1
"1600","71k-16","71k","16",42530,28,1
"1601","71k-17","71k","17",42531,27,1
"1602","71k-17","71k","17",42531,27,1
"1603","71k-18","71k","18",42531,27,1
"1604","71k-18","71k","18",42531,27,1
"1605","71k-18","71k","18",42531,27,1
"1606","71k-18","71k","18",42531,27,1
"1607","71k-18","71k","18",42531,27,1
"1608","71k-19","71k","19",42531,27,1
"1609","71k-19","71k","19",42531,27,1
"1610","71k-19","71k","19",42531,27,1
"1611","75o-12","75o","12",42529,29,1
"1612","75o-13","75o","13",42529,29,1
"1613","75o-13","75o","13",42529,29,1
"1614","75o-13","75o","13",42529,29,1
"1615","75o-16","75o","16",42530,28,1
"1616","75o-16","75o","16",42530,28,1
"1617","75o-16","75o","16",42530,28,1
"1618","75o-16","75o","16",42530,28,1
"1619","75o-17","75o","17",42531,27,1
"1620","75o-17","75o","17",42531,27,1
"1621","75o-17","75o","17",42531,27,1
"1622","75o-18","75o","18",42531,27,1
"1623","75o-19","75o","19",42531,27,1
"1624","GDH-19","GDH","19",42531,27,1
"1625","GNDH-11","GNDH","11",42529,29,1
"1626","GNDH-18","GNDH","18",42531,27,1
"1627","GNDH-18","GNDH","18",42531,27,1
"1628","SDR-12","SDR","12",42529,29,1
"1629","SDR-13","SDR","13",42529,29,1
"1630","SDR-18","SDR","18",42531,27,1
"1631","PVEC-14","PVEC","14",42530,28,1
"1632","PVEC-16","PVEC","16",42530,28,1
"1633","PVEC-19","PVEC","19",42531,27,1
"1634","Ax-14","Ax","14",42530,28,1
"1635","Ax-16","Ax","16",42530,28,1
"1636","Gno-11","Gno","11",42529,29,1
"1637","Gno-12","Gno","12",42529,29,1
"1638","Gno-12","Gno","12",42529,29,1
"1639","Gno-13","Gno","13",42529,29,1
"1640","Gno-13","Gno","13",42529,29,1
"1641","Gno-13","Gno","13",42529,29,1
"1642","Gno-13","Gno","13",42529,29,1
"1643","Gno-14","Gno","14",42530,28,1
"1644","Gno-14","Gno","14",42530,28,1
"1645","Gno-14","Gno","14",42530,28,1
"1646","Gno-16","Gno","16",42530,28,1
"1647","7636-11","7636","11",42529,29,1
"1648","7636-11","7636","11",42529,29,1
"1649","7636-12","7636","12",42529,29,1
"1650","7636-17","7636","17",42531,27,1
"1651","10862-15","10862","15",42530,28,1
"1652","10862-18","10862","18",42531,27,1
"1653","1a-16","1a","16",42530,29,1
"1654","3c-14","3c","14",42530,29,1
"1655","4d-16","4d","16",42530,29,1
"1656","4d-18","4d","18",42531,28,1
"1657","4d-18","4d","18",42531,28,1
"1658","11c-11","11c","11",42529,30,1
"1659","11c-15","11c","15",42530,29,1
"1660","11c-17","11c","17",42531,28,1
"1661","11c-17","11c","17",42531,28,1
"1662","11c-17","11c","17",42531,28,1
"1663","11c-17","11c","17",42531,28,1
"1664","11c-18","11c","18",42531,28,1
"1665","11c-19","11c","19",42531,28,1
"1666","28n-13","28n","13",42529,30,1
"1667","28n-15","28n","15",42530,29,1
"1668","28n-17","28n","17",42531,28,1
"1669","30p-16","30p","16",42530,29,1
"1670","35u-13","35u","13",42529,30,1
"1671","35u-13","35u","13",42529,30,1
"1672","70j-15","70j","15",42530,29,1
"1673","70j-17","70j","17",42531,28,1
"1674","GDH-18","GDH","18",42531,28,1
"1675","GNDH-11","GNDH","11",42529,30,1
"1676","GNDH-14","GNDH","14",42530,29,1
"1677","PVEC-12","PVEC","12",42529,30,1
"1678","PVEC-13","PVEC","13",42529,30,1
"1679","PVEC-16","PVEC","16",42530,29,1
"1680","Gno-13","Gno","13",42529,30,1
"1681","Gno-18","Gno","18",42531,28,1
"1682","7636-17","7636","17",42531,28,1
"1683","7636-17","7636","17",42531,28,1
"1684","10862-13","10862","13",42529,30,1
"1685","10862-19","10862","19",42531,28,1
"1686","1a-15","1a","15",42530,32,1
"1687","2b-12","2b","12",42529,33,1
"1688","2b-12","2b","12",42529,33,1
"1689","3c-12","3c","12",42529,33,1
"1690","3c-13","3c","13",42529,33,1
"1691","4d-12","4d","12",42529,33,1
"1692","4d-14","4d","14",42530,32,1
"1693","11c-15","11c","15",42530,32,1
"1694","11c-17","11c","17",42531,31,1
"1695","13g-12","13g","12",42529,33,1
"1696","13g-12","13g","12",42529,33,1
"1697","13g-12","13g","12",42529,33,1
"1698","13g-17","13g","17",42531,31,1
"1699","15h-12","15h","12",42529,33,1
"1700","15h-19","15h","19",42531,31,1
"1701","16i-12","16i","12",42529,33,1
"1702","16i-13","16i","13",42529,33,1
"1703","16i-15","16i","15",42530,32,1
"1704","16i-17","16i","17",42531,31,1
"1705","16i-19","16i","19",42531,31,1
"1706","30p-14","30p","14",42530,32,1
"1707","30p-18","30p","18",42531,31,1
"1708","70j-12","70j","12",42529,33,1
"1709","70j-12","70j","12",42529,33,1
"1710","70j-16","70j","16",42530,32,1
"1711","GDH-13","GDH","13",42529,33,1
"1712","GDH-14","GDH","14",42530,32,1
"1713","GDH-17","GDH","17",42531,31,1
"1714","GDH-17","GDH","17",42531,31,1
"1715","GDH-18","GDH","18",42531,31,1
"1716","GDH-18","GDH","18",42531,31,1
"1717","GDH-18","GDH","18",42531,31,1
"1718","GDH-18","GDH","18",42531,31,1
"1719","GDH-19","GDH","19",42531,31,1
"1720","GNDH-11","GNDH","11",42529,33,1
"1721","GNDH-11","GNDH","11",42529,33,1
"1722","GNDH-12","GNDH","12",42529,33,1
"1723","GNDH-12","GNDH","12",42529,33,1
"1724","GNDH-13","GNDH","13",42529,33,1
"1725","GNDH-13","GNDH","13",42529,33,1
"1726","GNDH-13","GNDH","13",42529,33,1
"1727","GNDH-14","GNDH","14",42530,32,1
"1728","GNDH-15","GNDH","15",42530,32,1
"1729","GNDH-15","GNDH","15",42530,32,1
"1730","GNDH-16","GNDH","16",42530,32,1
"1731","GNDH-16","GNDH","16",42530,32,1
"1732","GNDH-16","GNDH","16",42530,32,1
"1733","GNDH-18","GNDH","18",42531,31,1
"1734","GNDH-18","GNDH","18",42531,31,1
"1735","GNDH-18","GNDH","18",42531,31,1
"1736","GNDH-18","GNDH","18",42531,31,1
"1737","GNDH-18","GNDH","18",42531,31,1
"1738","GNDH-18","GNDH","18",42531,31,1
"1739","GNDH-19","GNDH","19",42531,31,1
"1740","GNDH-19","GNDH","19",42531,31,1
"1741","SDR-12","SDR","12",42529,33,1
"1742","SDR-12","SDR","12",42529,33,1
"1743","SDR-13","SDR","13",42529,33,1
"1744","SDR-13","SDR","13",42529,33,1
"1745","SDR-16","SDR","16",42530,32,1
"1746","SDR-16","SDR","16",42530,32,1
"1747","SDR-17","SDR","17",42531,31,1
"1748","SDR-17","SDR","17",42531,31,1
"1749","SDR-19","SDR","19",42531,31,1
"1750","SDR-19","SDR","19",42531,31,1
"1751","SDR-19","SDR","19",42531,31,1
"1752","SDR-19","SDR","19",42531,31,1
"1753","PVEC-11","PVEC","11",42529,33,1
"1754","PVEC-11","PVEC","11",42529,33,1
"1755","PVEC-11","PVEC","11",42529,33,1
"1756","PVEC-12","PVEC","12",42529,33,1
"1757","PVEC-12","PVEC","12",42529,33,1
"1758","PVEC-13","PVEC","13",42529,33,1
"1759","PVEC-13","PVEC","13",42529,33,1
"1760","PVEC-13","PVEC","13",42529,33,1
"1761","PVEC-13","PVEC","13",42529,33,1
"1762","PVEC-13","PVEC","13",42529,33,1
"1763","PVEC-13","PVEC","13",42529,33,1
"1764","PVEC-14","PVEC","14",42530,32,1
"1765","PVEC-14","PVEC","14",42530,32,1
"1766","PVEC-14","PVEC","14",42530,32,1
"1767","PVEC-14","PVEC","14",42530,32,1
"1768","PVEC-15","PVEC","15",42530,32,1
"1769","PVEC-16","PVEC","16",42530,32,1
"1770","PVEC-16","PVEC","16",42530,32,1
"1771","PVEC-17","PVEC","17",42531,31,1
"1772","PVEC-17","PVEC","17",42531,31,1
"1773","PVEC-17","PVEC","17",42531,31,1
"1774","PVEC-17","PVEC","17",42531,31,1
"1775","PVEC-17","PVEC","17",42531,31,1
"1776","PVEC-18","PVEC","18",42531,31,1
"1777","PVEC-18","PVEC","18",42531,31,1
"1778","PVEC-19","PVEC","19",42531,31,1
"1779","PVEC-19","PVEC","19",42531,31,1
"1780","PVEC-19","PVEC","19",42531,31,1
"1781","PVEC-19","PVEC","19",42531,31,1
"1782","Lgno-13","Lgno","13",42529,33,1
"1783","Ax-13","Ax","13",42529,33,1
"1784","Gno-16","Gno","16",42530,32,1
"1785","7636-16","7636","16",42530,32,1
"1786","7636-17","7636","17",42531,31,1
"1787","10862-11","10862","11",42529,33,1
"1788","10862-11","10862","11",42529,33,1
"1789","10862-15","10862","15",42530,32,1
"1790","10862-15","10862","15",42530,32,1
"1791","10862-19","10862","19",42531,31,1
"1792","10862-19","10862","19",42531,31,1
"1793","4d-13","4d","13",42529,34,1
"1794","4d-14","4d","14",42530,33,1
"1795","16i-13","16i","13",42529,34,1
"1796","28n-13","28n","13",42529,34,1
"1797","28n-14","28n","14",42530,33,1
"1798","28n-17","28n","17",42531,32,1
"1799","30p-14","30p","14",42530,33,1
"1800","30p-19","30p","19",42531,32,1
"1801","35u-18","35u","18",42531,32,1
"1802","71k-17","71k","17",42531,32,1
"1803","75o-17","75o","17",42531,32,1
"1804","GDH-14","GDH","14",42530,33,1
"1805","GDH-14","GDH","14",42530,33,1
"1806","GDH-15","GDH","15",42530,33,1
"1807","GDH-16","GDH","16",42530,33,1
"1808","GDH-18","GDH","18",42531,32,1
"1809","GDH-18","GDH","18",42531,32,1
"1810","GNDH-13","GNDH","13",42529,34,1
"1811","SDR-11","SDR","11",42529,34,1
"1812","SDR-11","SDR","11",42529,34,1
"1813","SDR-13","SDR","13",42529,34,1
"1814","SDR-18","SDR","18",42531,32,1
"1815","PVEC-19","PVEC","19",42531,32,1
"1816","PVEC-19","PVEC","19",42531,32,1
"1817","Gno-11","Gno","11",42529,34,1
"1818","Gno-16","Gno","16",42530,33,1
"1819","10862-15","10862","15",42530,33,1
"1820","10862-17","10862","17",42531,32,1
"1821","1a-14","1a","14",42530,35,1
"1822","1a-15","1a","15",42530,35,1
"1823","2b-12","2b","12",42529,36,1
"1824","3c-13","3c","13",42529,36,1
"1825","3c-13","3c","13",42529,36,1
"1826","3c-16","3c","16",42530,35,1
"1827","4d-12","4d","12",42529,36,1
"1828","4d-15","4d","15",42530,35,1
"1829","11c-14","11c","14",42530,35,1
"1830","11c-14","11c","14",42530,35,1
"1831","11c-19","11c","19",42531,34,1
"1832","13g-12","13g","12",42529,36,1
"1833","13g-14","13g","14",42530,35,1
"1834","13g-17","13g","17",42531,34,1
"1835","13g-17","13g","17",42531,34,1
"1836","13g-17","13g","17",42531,34,1
"1837","13g-19","13g","19",42531,34,1
"1838","16i-15","16i","15",42530,35,1
"1839","16i-17","16i","17",42531,34,1
"1840","28n-11","28n","11",42529,36,1
"1841","28n-19","28n","19",42531,34,1
"1842","30p-14","30p","14",42530,35,1
"1843","30p-14","30p","14",42530,35,1
"1844","30p-17","30p","17",42531,34,1
"1845","30p-18","30p","18",42531,34,1
"1846","35u-16","35u","16",42530,35,1
"1847","35u-18","35u","18",42531,34,1
"1848","70j-12","70j","12",42529,36,1
"1849","71k-13","71k","13",42529,36,1
"1850","75o-16","75o","16",42530,35,1
"1851","GDH-11","GDH","11",42529,36,1
"1852","GDH-11","GDH","11",42529,36,1
"1853","GDH-11","GDH","11",42529,36,1
"1854","GDH-11","GDH","11",42529,36,1
"1855","GDH-12","GDH","12",42529,36,1
"1856","GDH-12","GDH","12",42529,36,1
"1857","GDH-12","GDH","12",42529,36,1
"1858","GDH-12","GDH","12",42529,36,1
"1859","GDH-13","GDH","13",42529,36,1
"1860","GDH-13","GDH","13",42529,36,1
"1861","GDH-14","GDH","14",42530,35,1
"1862","GDH-14","GDH","14",42530,35,1
"1863","GDH-15","GDH","15",42530,35,1
"1864","GDH-15","GDH","15",42530,35,1
"1865","GDH-16","GDH","16",42530,35,1
"1866","GDH-16","GDH","16",42530,35,1
"1867","GDH-16","GDH","16",42530,35,1
"1868","GDH-17","GDH","17",42531,34,1
"1869","GDH-17","GDH","17",42531,34,1
"1870","GDH-17","GDH","17",42531,34,1
"1871","GDH-18","GDH","18",42531,34,1
"1872","GDH-18","GDH","18",42531,34,1
"1873","GDH-19","GDH","19",42531,34,1
"1874","GDH-19","GDH","19",42531,34,1
"1875","GNDH-11","GNDH","11",42529,36,1
"1876","GNDH-11","GNDH","11",42529,36,1
"1877","GNDH-11","GNDH","11",42529,36,1
"1878","GNDH-11","GNDH","11",42529,36,1
"1879","GNDH-11","GNDH","11",42529,36,1
"1880","GNDH-11","GNDH","11",42529,36,1
"1881","GNDH-12","GNDH","12",42529,36,1
"1882","GNDH-12","GNDH","12",42529,36,1
"1883","GNDH-12","GNDH","12",42529,36,1
"1884","GNDH-12","GNDH","12",42529,36,1
"1885","GNDH-12","GNDH","12",42529,36,1
"1886","GNDH-12","GNDH","12",42529,36,1
"1887","GNDH-13","GNDH","13",42529,36,1
"1888","GNDH-13","GNDH","13",42529,36,1
"1889","GNDH-14","GNDH","14",42530,35,1
"1890","GNDH-15","GNDH","15",42530,35,1
"1891","GNDH-15","GNDH","15",42530,35,1
"1892","GNDH-15","GNDH","15",42530,35,1
"1893","GNDH-15","GNDH","15",42530,35,1
"1894","GNDH-15","GNDH","15",42530,35,1
"1895","GNDH-16","GNDH","16",42530,35,1
"1896","GNDH-16","GNDH","16",42530,35,1
"1897","GNDH-16","GNDH","16",42530,35,1
"1898","GNDH-16","GNDH","16",42530,35,1
"1899","GNDH-17","GNDH","17",42531,34,1
"1900","GNDH-18","GNDH","18",42531,34,1
"1901","GNDH-18","GNDH","18",42531,34,1
"1902","GNDH-18","GNDH","18",42531,34,1
"1903","GNDH-18","GNDH","18",42531,34,1
"1904","SDR-11","SDR","11",42529,36,1
"1905","SDR-11","SDR","11",42529,36,1
"1906","SDR-11","SDR","11",42529,36,1
"1907","SDR-11","SDR","11",42529,36,1
"1908","SDR-11","SDR","11",42529,36,1
"1909","SDR-11","SDR","11",42529,36,1
"1910","SDR-12","SDR","12",42529,36,1
"1911","SDR-12","SDR","12",42529,36,1
"1912","SDR-12","SDR","12",42529,36,1
"1913","SDR-12","SDR","12",42529,36,1
"1914","SDR-12","SDR","12",42529,36,1
"1915","SDR-12","SDR","12",42529,36,1
"1916","SDR-12","SDR","12",42529,36,1
"1917","SDR-13","SDR","13",42529,36,1
"1918","SDR-13","SDR","13",42529,36,1
"1919","SDR-13","SDR","13",42529,36,1
"1920","SDR-13","SDR","13",42529,36,1
"1921","SDR-13","SDR","13",42529,36,1
"1922","SDR-13","SDR","13",42529,36,1
"1923","SDR-14","SDR","14",42530,35,1
"1924","SDR-15","SDR","15",42530,35,1
"1925","SDR-15","SDR","15",42530,35,1
"1926","SDR-15","SDR","15",42530,35,1
"1927","SDR-15","SDR","15",42530,35,1
"1928","SDR-16","SDR","16",42530,35,1
"1929","SDR-18","SDR","18",42531,34,1
"1930","PVEC-12","PVEC","12",42529,36,1
"1931","PVEC-12","PVEC","12",42529,36,1
"1932","PVEC-12","PVEC","12",42529,36,1
"1933","PVEC-13","PVEC","13",42529,36,1
"1934","PVEC-13","PVEC","13",42529,36,1
"1935","PVEC-13","PVEC","13",42529,36,1
"1936","PVEC-15","PVEC","15",42530,35,1
"1937","PVEC-15","PVEC","15",42530,35,1
"1938","PVEC-15","PVEC","15",42530,35,1
"1939","PVEC-16","PVEC","16",42530,35,1
"1940","PVEC-16","PVEC","16",42530,35,1
"1941","PVEC-16","PVEC","16",42530,35,1
"1942","PVEC-17","PVEC","17",42531,34,1
"1943","PVEC-17","PVEC","17",42531,34,1
"1944","PVEC-18","PVEC","18",42531,34,1
"1945","PVEC-18","PVEC","18",42531,34,1
"1946","PVEC-18","PVEC","18",42531,34,1
"1947","PVEC-19","PVEC","19",42531,34,1
